data_captura,codigo_equipamento,descricao_equipamento,valor_aquisicao,depreciacao,oportunidade_capital,seguros_impostos,manutencao,operacao,mao_obra_operacao,custo_produtivo,custo_improdutivo,uf,data_referencia,desonerado
2026-06-13,A9370,Equipamento demarcador de faixas sistema spray montado sobre chassi com capacidade 1.080 l,33752208057.0,3586172.0,650785.0,0.0,3375221.0,0.0,283701.0,7895879.0,4520658.0,ES,2026-01,False
2026-06-13,E9783,Plataforma pantográfica montada em caminhão com capacidade de carga de 600 kg - 120 kW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334044.0,1281984.0,ES,2026-01,False
2026-06-13,A9301,"Caminhão plataforma 4 x 2, PBT 8.300 kg e distância entre eixos 3,9 m - 120 kW - motorista de veículo especial",3892551419.0,233553.0,72051.0,29194.0,35033.0,1226686.0,372918.0,2284732.0,707716.0,ES,2026-01,False
2026-06-13,A9377,Plataforma pantográfica hidráulica montada sobre chassi com capacidade de 600 kg,4814400.0,48144.0,92828.0,0.0,48144.0,0.0,0.0,1055708.0,574268.0,ES,2026-01,False
2026-06-13,E9787,Bomba para concreto com lança montada sobre chassi com capacidade de 50 m³/h - 136 kW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563606.0,244391.0,ES,2026-01,False
2026-06-13,A9308,"Caminhão plataforma 4 x 2, PBT 16.000 kg e distância entre eixos 4,8 m - 136 kW - motorista de veículo especial",552740898.0,27637.0,9947.0,40304.0,414556.0,1390244.0,372918.0,2593862.0,789062.0,ES,2026-01,False
2026-06-13,A9371,Bomba para concreto com lança montada sobre chassi com capacidade de 50 m³/h,13873496.0,138735.0,267498.0,0.0,138735.0,0.0,0.0,3042198.0,1654848.0,ES,2026-01,False
2026-06-13,E9792,"Caminhão para hidrossemeadura com capacidade de 7.500 l - 77,2 kW/235 kW",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6050869.0,1675985.0,ES,2026-01,False
2026-06-13,A9297,"Caminhão plataforma 6 x 4, PBT 23.000 kg e distância entre eixos 4,2 m - 235 kW - condição de trabalho severa - motorista de caminhão",6590947926.0,395457.0,121998.0,49432.0,593185.0,2402259.0,315699.0,387803.0,882586.0,ES,2026-01,False
2026-06-13,A9362,"Tanque para hidrossemeadura com capacidade de 7.500 l - 77,2 kW",5174074997.0,413926.0,95772.0,0.0,465667.0,913773.0,283701.0,2172839.0,793399.0,ES,2026-01,False
2026-06-13,E9001,"Conjunto vibratório para tubos de concreto com encaixe PB e 3 jogos de fôrmas - D = 0,60 m - 2,20 kW",738123082.0,98416.0,15181.0,0.0,73812.0,0.0,0.0,187409.0,113597.0,ES,2026-01,True
2026-06-13,E9002,"Conjunto vibratório para tubos de concreto com encaixe PB e 3 jogos de fôrmas - D = 0,80 m - 2,20 kW",967300245.0,128973.0,19894.0,0.0,9673.0,0.0,0.0,245597.0,148867.0,ES,2026-01,True
2026-06-13,E9003,"Conjunto vibratório para tubos de concreto com encaixe PB e 3 jogos de fôrmas - D = 1,00 m - 2,20 kW",1011152618.0,13482.0,20796.0,0.0,101115.0,0.0,0.0,256731.0,155616.0,ES,2026-01,True
2026-06-13,E9004,"Conjunto vibratório para tubos de concreto com encaixe PB e 3 jogos de fôrmas - D = 1,20 m - 2,20 kW",1274184971.0,169891.0,26206.0,0.0,127418.0,0.0,0.0,323515.0,196097.0,ES,2026-01,True
2026-06-13,E9005,"Conjunto vibratório para tubos de concreto com encaixe PB e 3 jogos de fôrmas - D = 1,50 m - 2,20 kW",1510249668.0,201367.0,31061.0,0.0,151025.0,0.0,0.0,383453.0,232428.0,ES,2026-01,True
2026-06-13,E9006,Equipamento para sondagem manual,53315783.0,9064.0,1151.0,0.0,5332.0,0.0,0.0,15547.0,10215.0,ES,2026-01,True
2026-06-13,E9007,"Bomba de pistão triplex com capacidade de 7,80 m³/h (130 l/min) - 8,20 kW",1672308638.0,167231.0,32244.0,0.0,146327.0,83824.0,0.0,429626.0,199475.0,ES,2026-01,True
2026-06-13,E9008,Transportador manual de tubos de concreto com capacidade de 1 t,15944161.0,1435.0,738.0,0.0,7972.0,0.0,0.0,2306.0,15088.0,ES,2026-01,True
2026-06-13,E9009,Embarcação rebocadora - 268 kW,6343206201.0,7261.0,36463.0,0.0,161355.0,2739598.0,1273534.0,428356.0,1382607.0,ES,2026-01,True
2026-06-13,E9010,"Balança plataforma digital à bateria, com mesa de 75 x 75 cm e capacidade de 500 kg",43152388.0,6473.0,888.0,0.0,3596.0,0.0,0.0,10957.0,7361.0,ES,2026-01,True
2026-06-13,E9011,Carro manual modelo plataforma de 200 x 80 cm com capacidade de 800 kg,18449643.0,3321.0,398.0,0.0,1845.0,0.0,0.0,5564.0,3719.0,ES,2026-01,True
2026-06-13,E9014,Deflectômetro de impacto (FWD) instalado em picape com reboque e faixa de carga de 7 a 120 kN - 147 kW,2292474306.0,1833979.0,424337.0,0.0,1146237.0,0.0,349357.0,375391.0,2607673.0,ES,2026-01,True
2026-06-13,E9015,Elevador de obra com capacidade de 1.000 kg - 9 kW,687362523.0,54989.0,12723.0,0.0,48115.0,0.0,267274.0,383101.0,334986.0,ES,2026-01,True
2026-06-13,E9016,"Usina misturadora móvel de reciclagem a frio com sistema de espuma de asfalto - 129,40 kW",112721343138.0,15780988.0,2434217.0,0.0,20289842.0,974677.0,458935.0,39938659.0,1867414.0,ES,2026-01,True
2026-06-13,E9017,"Escavadeira hidráulica sobre esteira com capacidade de 0,4 m³ - 64 kW",6623690689.0,54548.0,126211.0,0.0,54548.0,447633.0,350494.0,2015298.0,1022185.0,ES,2026-01,True
2026-06-13,E9020,Recicladora a frio - 455 kW,66709692425.0,9339357.0,1440596.0,0.0,13341938.0,4895982.0,458935.0,29476808.0,11238888.0,ES,2026-01,True
2026-06-13,E9021,Grupo gerador - 456 kVA,3332082253.0,233246.0,61677.0,0.0,166604.0,3731169.0,0.0,4192696.0,294923.0,ES,2026-01,True
2026-06-13,E9022,Pórtico metálico rolante com capacidade de 25 t - 30 kW,7104021311.0,355201.0,121755.0,0.0,276267.0,0.0,267274.0,1020497.0,74423.0,ES,2026-01,True
2026-06-13,E9023,"Guindaste móvel sobre esteiras com dragline com capacidade de 1,9 a 2,3 m³ - 270 kW",40843960191.0,1588376.0,70002.0,0.0,2269109.0,726327.0,458935.0,5742767.0,2747331.0,ES,2026-01,True
2026-06-13,E9024,"Misturador de nata cimento - 1,50 kW",91552619.0,14648.0,1977.0,0.0,12817.0,0.0,267274.0,296716.0,283899.0,ES,2026-01,True
2026-06-13,E9025,Conjunto bomba e macaco hidráulico para protensão com capacidade de 7.000 kN - 15 kW,1082488509.0,61856.0,19083.0,0.0,61856.0,0.0,458935.0,60173.0,539874.0,ES,2026-01,True
2026-06-13,E9026,"Bomba para injeção de nata de cimento com capacidade de 2 MPa - 2,20 kW",36681766.0,36682.0,7073.0,0.0,32097.0,0.0,0.0,75852.0,43755.0,ES,2026-01,True
2026-06-13,E9028,"Bomba de alta pressão para hidrojateamento com capacidade de 18 MPa - 5,20 kW",55494913.0,11099.0,1284.0,0.0,12486.0,97605.0,267274.0,389748.0,279657.0,ES,2026-01,True
2026-06-13,E9029,Conjunto bomba e macaco hidráulico para protensão com capacidade de 8.000 kN - 20 kW,1376506341.0,78658.0,24266.0,0.0,78658.0,0.0,458935.0,640517.0,561859.0,ES,2026-01,True
2026-06-13,E9030,Bomba de protensão com leitura digital para tensionamento de estais - 3 kW,148780217.0,8502.0,2623.0,0.0,8502.0,0.0,0.0,19627.0,11125.0,ES,2026-01,True
2026-06-13,E9031,"Elevador de cremalheira com cabine simples, com capacidade de 1.500 kg e altura de até 100 m - 15 kW",3337671628.0,267014.0,6178.0,0.0,233637.0,0.0,267274.0,829705.0,596068.0,ES,2026-01,True
2026-06-13,E9032,"Equipamento para regulagem final de estais com até 37 cordoalhas - D = 15,7 mm - 20 kW",786725457.0,44956.0,13869.0,0.0,44956.0,0.0,458935.0,562716.0,51776.0,ES,2026-01,True
2026-06-13,E9033,"Equipamento para regulagem final de estais de 38 a 55 cordoalhas - D = 15,7 mm - 30 kW",1123834309.0,64219.0,19812.0,0.0,64219.0,0.0,458935.0,607185.0,542966.0,ES,2026-01,True
2026-06-13,E9034,"Equipamento para regulagem final de estais de 56 a 73 cordoalhas - D = 15,7 mm - 40 kW",1685575362.0,96319.0,29714.0,0.0,96319.0,0.0,458935.0,681287.0,584968.0,ES,2026-01,True
2026-06-13,E9035,"Equipamento para regulagem final de estais de 74 a 91 cordoalhas - D = 15,7 mm - 50 kW",2247319468.0,128418.0,39617.0,0.0,128418.0,0.0,458935.0,755388.0,62697.0,ES,2026-01,True
2026-06-13,E9036,"Grua fixa para alturas de 60 a 102 m, com alcance de 60 m com capacidade de 1.500 kg na ponta da lança - 37 kW",37846834187.0,1471821.0,648653.0,0.0,1682082.0,0.0,458935.0,4261491.0,2579409.0,ES,2026-01,True
2026-06-13,E9038,Macaco hidráulico monocordoalha para tensionamento de estais - 3 kW,186831827.0,10676.0,3294.0,0.0,10676.0,0.0,458935.0,483581.0,472905.0,ES,2026-01,True
2026-06-13,E9039,Máquina de solda por termofusão para tubos PEAD com gerador de 4 kW,1154546946.0,15394.0,23745.0,0.0,15394.0,4089.0,458935.0,83145.0,63662.0,ES,2026-01,True
2026-06-13,E9040,"Serra mármore - 1,45 kW",4627782.0,417.0,86.0,0.0,231.0,0.0,0.0,734.0,503.0,ES,2026-01,True
2026-06-13,E9042,Trator sobre esteiras com lâmina - 97 kW,13513354713.0,1182419.0,260554.0,0.0,1689169.0,730631.0,350494.0,4213267.0,1793467.0,ES,2026-01,True
2026-06-13,E9043,"Embarcação de alumínio com comprimento de 6 m e motor de popa - 18,60 kW",358410374.0,4103.0,206.0,0.0,4559.0,399.0,389487.0,799209.0,39565.0,ES,2026-01,True
2026-06-13,E9044,Central de concreto com capacidade de 150 m³/h - dosadora e misturadora,20719180641.0,2071918.0,399492.0,0.0,1812928.0,0.0,458935.0,4743273.0,2930345.0,ES,2026-01,True
2026-06-13,E9045,Conjunto bomba e macaco hidráulico para elevação com capacidade de 496 kN,632631277.0,50611.0,1171.0,0.0,50611.0,61781.0,458935.0,633648.0,521256.0,ES,2026-01,True
2026-06-13,E9046,Conjunto bomba e macaco hidráulico para elevação com capacidade de 929 kN,799436079.0,63955.0,14798.0,0.0,63955.0,61781.0,458935.0,663424.0,537688.0,ES,2026-01,True
2026-06-13,E9047,Conjunto bomba e macaco hidráulico para elevação com capacidade de 1.390 kN,1223778665.0,97902.0,22652.0,0.0,97902.0,61781.0,458935.0,739172.0,579489.0,ES,2026-01,True
2026-06-13,E9048,Conjunto bomba e macaco hidráulico para elevação com capacidade de 1.859 kN,141665247.0,113332.0,26222.0,0.0,113332.0,61781.0,458935.0,773602.0,598489.0,ES,2026-01,True
2026-06-13,E9049,Bomba de alta pressão para hidrojateamento com capacidade de 250 MPa - 72 kW,7365089796.0,1473018.0,17041.0,0.0,1657145.0,581062.0,267274.0,4148909.0,1910702.0,ES,2026-01,True
2026-06-13,E9050,Guindaste móvel sobre pneus com 2 eixos com capacidade de 18 t - 97 kW,2820365412.0,1410183.0,49719.0,0.0,1813092.0,26094.0,349357.0,4330762.0,225673.0,ES,2026-01,True
2026-06-13,E9051,"Máquina levantadora e posicionadora de via - 7,40 kW",11089157328.0,887133.0,20526.0,0.0,776241.0,111119.0,267274.0,2247027.0,1359667.0,ES,2026-01,True
2026-06-13,E9052,Empilhadeira a diesel com capacidade de 10 t - 82 kW,765118112.0,612094.0,141623.0,0.0,535583.0,661765.0,267274.0,2218339.0,1020991.0,ES,2026-01,True
2026-06-13,E9053,Perfuratriz hidráulica montada em flutuante - 32 kW,5456618652.0,146159.0,47094.0,0.0,129919.0,172166.0,326381.0,821719.0,519634.0,ES,2026-01,True
2026-06-13,E9054,"Equipamento sobre forma-trilho para execução e acabamento de pavimento de concreto - 13,40 kW",16260457025.0,2168061.0,334423.0,0.0,1355038.0,201216.0,267274.0,4326012.0,2769758.0,ES,2026-01,True
2026-06-13,E9055,"Guincho pneumático com capacidade de 2,5 t",4744354289.0,474435.0,89444.0,0.0,263575.0,0.0,0.0,827454.0,563879.0,ES,2026-01,True
2026-06-13,E9056,Plataforma autoelevatória de 12 x 24 m com capacidade de 150 t,8632171373.0,98811.0,4962.0,0.0,219581.0,0.0,1105259.0,1473271.0,125369.0,ES,2026-01,True
2026-06-13,E9057,Batelão sem propulsão com capacidade de 66 m³,2308373357.0,9893.0,38998.0,0.0,164884.0,0.0,281822.0,584634.0,41975.0,ES,2026-01,True
2026-06-13,E9058,"Plataforma flutuante de 12 x 24 x 1,8 m com capacidade de 150 t",6903951986.0,79029.0,39686.0,0.0,131715.0,0.0,281822.0,532252.0,400537.0,ES,2026-01,True
2026-06-13,E9059,Plataforma autoelevatória de 12 x 24 m montada na obra com capacidade de 150 t,8632171373.0,98811.0,4962.0,0.0,219581.0,0.0,1105259.0,1473271.0,125369.0,ES,2026-01,True
2026-06-13,E9060,"Perfuratriz pneumática rotopercussiva montada em flutuante com pressão de 0,70 MPa e capacidade de 2.500 gpm",376185702.0,10076.0,3247.0,0.0,8957.0,0.0,652762.0,675042.0,666085.0,ES,2026-01,True
2026-06-13,E9061,"Lixadeira/esmerilhadeira elétrica manual angular - 2,2 kW",14778516.0,197.0,304.0,0.0,1232.0,0.0,0.0,3506.0,2274.0,ES,2026-01,True
2026-06-13,E9062,"Soprador de ar quente manual - 1,60 kW",62654092.0,8354.0,1289.0,0.0,5221.0,0.0,0.0,14864.0,9643.0,ES,2026-01,True
2026-06-13,E9063,Equipamento de estabilização dinâmica da via - 300 kW,309463301665.0,12378532.0,5250819.0,0.0,12378532.0,1936872.0,458935.0,3240369.0,18088286.0,ES,2026-01,True
2026-06-13,E9064,Transportador manual gerica com capacidade de 180 l,9984412.0,9984.0,462.0,0.0,4992.0,0.0,0.0,15438.0,10446.0,ES,2026-01,True
2026-06-13,E9065,Carro controle ferroviário - 186 kW,328387521406.0,13135501.0,5571915.0,0.0,11493563.0,1200861.0,458935.0,31860775.0,19166351.0,ES,2026-01,True
2026-06-13,E9066,Grupo gerador - 14 kVA,672575866.0,4708.0,12449.0,0.0,33629.0,112446.0,0.0,205604.0,59529.0,ES,2026-01,True
2026-06-13,E9067,Veículo ferroviário para capina química com capacidade de 12.000 l - 115 kW,16727525637.0,669101.0,283824.0,0.0,418188.0,742468.0,267274.0,2380855.0,1220199.0,ES,2026-01,True
2026-06-13,E9068,Perfuratriz hidráulica rotopercussiva para CCPH - 123 kW,55025335142.0,4402027.0,1018519.0,0.0,4402027.0,992647.0,350494.0,11165714.0,577104.0,ES,2026-01,True
2026-06-13,E9069,"Vibrador de imersão para concreto - 4,10 kW",41342821.0,8269.0,957.0,0.0,5168.0,76958.0,0.0,91352.0,9226.0,ES,2026-01,True
2026-06-13,E9070,Ponte rolante com capacidade de 5 t e vão de até 15 m - 10 kW,3567787253.0,158568.0,61148.0,0.0,99105.0,0.0,267274.0,586095.0,48699.0,ES,2026-01,True
2026-06-13,E9071,Transportador manual carrinho de mão com capacidade de 80 l,4470478.0,447.0,207.0,0.0,2235.0,0.0,0.0,6912.0,4677.0,ES,2026-01,True
2026-06-13,E9072,Martelo hidráulico vibratório com unidade hidráulica - 486 kW,33414061399.0,4455208.0,687216.0,0.0,3898307.0,3922166.0,458935.0,13421832.0,5601359.0,ES,2026-01,True
2026-06-13,E9073,Bomba de concreto rebocável com capacidade de 30 m³/h - 74 kW,5165573636.0,516557.0,99599.0,0.0,516557.0,756456.0,267274.0,2156443.0,88343.0,ES,2026-01,True
2026-06-13,E9074,Tanque de estocagem de asfalto com agitadores de 60.000 l,8000359731.0,1066715.0,164541.0,0.0,666697.0,0.0,0.0,1897953.0,1231256.0,ES,2026-01,True
2026-06-13,E9075,"Trado cavadeira de 12""",1458879.0,729.0,45.0,0.0,365.0,0.0,0.0,1139.0,774.0,ES,2026-01,True
2026-06-13,E9076,"Equipamento para pintura eletrostática com cabine dupla de 7,00 kW e estufa de 80.000 kCal",1698602233.0,109196.0,29944.0,0.0,60664.0,0.0,267274.0,467078.0,406414.0,ES,2026-01,True
2026-06-13,E9077,Perfuratriz de circulação reversa tipo Wirth ou similar com unidade hidráulica (Power Pack) - 273 kW,46011133552.0,3680891.0,851666.0,0.0,3680891.0,1468795.0,350494.0,10032737.0,4883051.0,ES,2026-01,True
2026-06-13,E9078,Treliça lançadeira com capacidade de carga de 100 a 120 t e vão máximo de 45 m - 110 kW,3519701607.0,1564312.0,603238.0,0.0,977695.0,0.0,458935.0,360418.0,2626485.0,ES,2026-01,True
2026-06-13,E9079,Bomba submersível com capacidade de 360 m³/h - 23 kW,1791096072.0,17911.0,34535.0,0.0,156721.0,0.0,0.0,370366.0,213645.0,ES,2026-01,True
2026-06-13,E9080,Carrelone com capacidade máxima de 70 t,18490834799.0,832088.0,313743.0,0.0,462271.0,0.0,267274.0,1875376.0,1413105.0,ES,2026-01,True
2026-06-13,E9081,Fischietti simples com capacidade de 70 t,983522023.0,44258.0,16688.0,0.0,24588.0,0.0,0.0,85534.0,60946.0,ES,2026-01,True
2026-06-13,E9083,Vagão fechado FLT com capacidade de 99 t,8691811526.0,13762.0,13854.0,0.0,72432.0,0.0,0.0,348592.0,27616.0,ES,2026-01,True
2026-06-13,E9084,Vagão tanque convencional TCT com capacidade de 97 t e 103.000 l,1263021962.0,199978.0,201315.0,0.0,105252.0,0.0,0.0,506545.0,401293.0,ES,2026-01,True
2026-06-13,E9085,"Vagão gôndola GDE com capacidade de 93,5 t / 29 m³",637742384.0,100976.0,101651.0,0.0,53145.0,0.0,0.0,255772.0,202627.0,ES,2026-01,True
2026-06-13,E9086,Bomba de concreto rebocável com capacidade de 41 m³/h - 74 kW,5371038408.0,537104.0,10356.0,0.0,537104.0,756456.0,267274.0,2201498.0,907938.0,ES,2026-01,True
2026-06-13,E9089,"Roçadeira costal - 1,40 kW",28400607.0,426.0,584.0,0.0,3313.0,82589.0,0.0,90746.0,4844.0,ES,2026-01,True
2026-06-13,E9093,Veículo leve - 53 kW (sem motorista),813751424.0,48825.0,15063.0,6103.0,48825.0,25581.0,0.0,374626.0,69991.0,ES,2026-01,True
2026-06-13,E9094,Guindaste móvel sobre pneus com 6 eixos com capacidade máxima de 350 t - 450 kW,215580580489.0,754532.0,3657863.0,1482116.0,9701126.0,1210545.0,349357.0,23946327.0,13034656.0,ES,2026-01,True
2026-06-13,E9095,Guindaste móvel sobre pneus com 8 eixos com capacidade máxima de 500 t - 500 kW,313648999759.0,10977715.0,5321839.0,2156337.0,14114205.0,134505.0,349357.0,34264503.0,18805248.0,ES,2026-01,True
2026-06-13,E9096,"Minicarregadeira de pneus - 45,50 kW",4017336359.0,351517.0,77459.0,0.0,351517.0,611998.0,350494.0,1742985.0,77947.0,ES,2026-01,True
2026-06-13,E9101,"Removedora de faixas de sinalização viária - 9,69 kW",500245722.0,4002.0,926.0,0.0,35017.0,181883.0,0.0,26618.0,4928.0,ES,2026-01,True
2026-06-13,E9102,"Extrusora para sarjeta de concreto - 10,44 kW",845576826.0,67646.0,15652.0,0.0,5919.0,84254.0,267274.0,494016.0,350572.0,ES,2026-01,True
2026-06-13,E9103,"Extrusora para meio-fio de concreto - 10,44 kW",670605093.0,53648.0,12413.0,0.0,46942.0,84254.0,267274.0,464531.0,333335.0,ES,2026-01,True
2026-06-13,E9105,Embarcação rebocadora multipropósito com guindaste hidráulico 155 kN.m - 2 x 186 kW,52523630984.0,601232.0,30192.0,0.0,1336071.0,3802725.0,1273534.0,7315482.0,2176686.0,ES,2026-01,True
2026-06-13,E9106,Balsa de convés com capacidade de 200 t,19763879253.0,226235.0,113608.0,0.0,377058.0,0.0,281822.0,998723.0,621665.0,ES,2026-01,True
2026-06-13,E9107,"Compactador manual com soquete vibratório - 2,24 kW",117773349.0,23555.0,2725.0,0.0,23555.0,42045.0,0.0,9188.0,2628.0,ES,2026-01,True
2026-06-13,E9108,Soldadora de trilho por caldeamento na via - 400 kW,97351941648.0,1557631.0,156172.0,0.0,1947039.0,2582496.0,91787.0,8566756.0,4037221.0,ES,2026-01,True
2026-06-13,E9110,"Escavadeira hidráulica sobre esteiras para rocha com caçamba com capacidade de 1,56 m³ - 118 kW",10911502503.0,109115.0,216398.0,0.0,109115.0,1206241.0,350494.0,3955433.0,1658042.0,ES,2026-01,True
2026-06-13,E9111,Jateador abrasivo úmido com capacidade de 350 kg de abrasivo,3686870521.0,663637.0,79618.0,0.0,663637.0,0.0,267274.0,1674166.0,1010529.0,ES,2026-01,True
2026-06-13,E9112,Sinalizador direcional móvel com sistema fotovoltaico de energia e montado em chassi sobre pneus,21721168.0,24436.0,4188.0,0.0,13576.0,0.0,0.0,422.0,28624.0,ES,2026-01,True
2026-06-13,E9113,"Painel de Mensagem Variável - PMV móvel, com sistema fotovoltaico de energia e montado em chassi sobre pneus",1423615248.0,160157.0,27449.0,0.0,88976.0,0.0,0.0,276582.0,187606.0,ES,2026-01,True
2026-06-13,E9116,Semáforo móvel com 3 lentes e bateria - D = 200 mm,80820841.0,9092.0,1558.0,0.0,5051.0,0.0,0.0,15701.0,1065.0,ES,2026-01,True
2026-06-13,E9117,"Carregadeira de pneus para rocha com capacidade de 2,50 m³ - 105 kW",9228037213.0,7374.0,174841.0,0.0,7374.0,107335.0,350494.0,3073485.0,1262735.0,ES,2026-01,True
2026-06-13,E9118,"Cortadora de pavimento com disco diamantado de 450 a 1.500 mm - 55,40 kW",4885841426.0,651446.0,100485.0,0.0,651446.0,447095.0,267274.0,2117746.0,1019205.0,ES,2026-01,True
2026-06-13,E9119,"Minicarregadeira sobre pneus com valetadeira - 55,40 kW",7393061799.0,646893.0,142547.0,0.0,646893.0,745158.0,350494.0,2531985.0,1139934.0,ES,2026-01,True
2026-06-13,E9120,Equipamento de cravação sobre esteira para geodreno com haste para profundidade de até 20 m - 258 kW,29097419044.0,1697349.0,523632.0,0.0,1697349.0,1804519.0,267274.0,5990123.0,2488255.0,ES,2026-01,True
2026-06-13,E9122,Perfuratriz tipo Bottom Feed para coluna de brita - 194 kW,70902476053.0,5672198.0,1312405.0,0.0,5672198.0,1043759.0,350494.0,14051054.0,7335097.0,ES,2026-01,True
2026-06-13,E9125,"Veículo tipo van furgão com capacidade de 1,38 t - 100 kW",2682596421.0,13413.0,48276.0,19561.0,13413.0,26901.0,286338.0,891445.0,488305.0,ES,2026-01,True
2026-06-13,E9126,Draga backhoe com capacidade de 7 m³ - 1.000 kW,1693438882628.0,4535997.0,14615486.0,0.0,100799933.0,1022238.0,602906.0,171600675.0,60578362.0,ES,2026-01,True
2026-06-13,E9127,Escavadeira hidráulica com martelo hidráulico de 520 kg - 75 kW,8351493001.0,954456.0,165628.0,0.0,119307.0,52457.0,350494.0,3188218.0,1470578.0,ES,2026-01,True
2026-06-13,E9128,"Veículo leve picape compacta 4 x 2 com cabine dupla com capacidade de 0,65 t - 72 kW",1257460307.0,75448.0,23276.0,9431.0,75448.0,193064.0,286338.0,663005.0,394493.0,ES,2026-01,True
2026-06-13,E9129,"Veículo leve picape compacta 4 x 2 com cabine dupla com capacidade de 0,65 t - 72 kW (sem motorista)",1257460307.0,75448.0,23276.0,9431.0,75448.0,193064.0,0.0,376667.0,108155.0,ES,2026-01,True
2026-06-13,E9130,"Veículo leve picape média 4 x 4 com cabine dupla com capacidade de 1,10 t - 152,25 kW (sem motorista)",2799360032.0,167962.0,51816.0,20995.0,167962.0,409568.0,0.0,818303.0,240773.0,ES,2026-01,True
2026-06-13,E9131,"Veículo tipo van furgão com capacidade de 1,38 t - 100 kW (sem motorista)",2682596421.0,13413.0,48276.0,19561.0,13413.0,26901.0,0.0,605107.0,201967.0,ES,2026-01,True
2026-06-13,E9134,Miniônibus com capacidade para 30 passageiros - 120 kW,6666794811.0,28572.0,117526.0,4762.0,42858.0,1226686.0,307334.0,2413466.0,7582.0,ES,2026-01,True
2026-06-13,E9141,Rebarbador hidráulico com bomba manual com capacidade de força de 9.000 kgf,1125737995.0,90059.0,20837.0,0.0,56287.0,0.0,0.0,167183.0,110896.0,ES,2026-01,True
2026-06-13,E9144,"Pórtico metálico rolante com talha com capacidade de 5 t - 5,6 kW",2808400.0,124818.0,48133.0,0.0,78011.0,0.0,267274.0,518236.0,440225.0,ES,2026-01,True
2026-06-13,E9148,"Macaco de protensão de fios com bomba - 3,72 kW",1103397766.0,63051.0,19451.0,0.0,63051.0,0.0,458935.0,604488.0,541437.0,ES,2026-01,True
2026-06-13,E9149,"Máquina de aplicação e extração de grampo elástico tipo Pandrol - 6,70 kW",312405648.0,249925.0,57826.0,0.0,249925.0,100608.0,0.0,658284.0,307751.0,ES,2026-01,True
2026-06-13,E9151,"Britador de mandíbulas móvel sobre esteiras, sem peneira, com capacidade de 140 m³/h - 170 kW",29519933166.0,1574396.0,516058.0,0.0,1574396.0,1646341.0,458935.0,5770126.0,2549389.0,ES,2026-01,True
2026-06-13,E9152,Ferramenta de fixação à pólvora de ação direta,1315372.0,1118.0,243.0,0.0,1052.0,0.0,0.0,2413.0,1361.0,ES,2026-01,True
2026-06-13,E9153,Ferramenta de fixação à pólvora e sistema à pistão,10946759.0,93.0,203.0,0.0,876.0,0.0,0.0,2009.0,1133.0,ES,2026-01,True
2026-06-13,E9154,Equipamento para selagem com material asfáltico rebocável com capacidade de 370 l - 35 kW,4764118173.0,857541.0,102881.0,0.0,285847.0,282461.0,267274.0,1796004.0,1227696.0,ES,2026-01,True
2026-06-13,E9155,"Caldeira de asfalto rebocável com capacidade de 600 l - 5,20 kW",1487966069.0,223195.0,30603.0,0.0,74398.0,39168.0,0.0,367364.0,253798.0,ES,2026-01,True
2026-06-13,E9156,"Soprador de ar costal - 2,6 kW",25011996.0,4002.0,54.0,0.0,3502.0,48802.0,0.0,56846.0,4542.0,ES,2026-01,True
2026-06-13,E9157,Locomotiva diesel-elétrica CC - bitola métrica - 2.237 kW,88724191628.0,1419587.0,1423313.0,0.0,1774484.0,14442609.0,331428.0,19391421.0,3174328.0,ES,2026-01,True
2026-06-13,E9158,Locomotiva diesel-elétrica CC - bitola larga - 2.237 kW,92646843503.0,1482349.0,1486241.0,0.0,1852937.0,14442609.0,331428.0,19595564.0,3300018.0,ES,2026-01,True
2026-06-13,E9159,Vagão plataforma PNE com capacidade de 82 t - bitola métrica,7570619269.0,119868.0,120669.0,0.0,63088.0,0.0,0.0,303625.0,240537.0,ES,2026-01,True
2026-06-13,E9160,Vagão plataforma PNT com capacidade de 98 t - bitola larga,9857732387.0,156081.0,157124.0,0.0,82148.0,0.0,0.0,395353.0,313205.0,ES,2026-01,True
2026-06-13,E9161,Vagão fechado com porta para carga e descarga de paletes FLD com capacidade de 64 t - bitola métrica,7495984003.0,118686.0,11948.0,0.0,62467.0,0.0,0.0,300633.0,238166.0,ES,2026-01,True
2026-06-13,E9162,Vagão fechado com porta para carga e descarga de paletes FLT com capacidade de 99 t - bitola larga,8691811526.0,13762.0,13854.0,0.0,72432.0,0.0,0.0,348592.0,27616.0,ES,2026-01,True
2026-06-13,E9163,Vagão hopper aberto com descarga automática HNE com capacidade de 45 m³ - bitola métrica,9036254688.0,143074.0,14403.0,0.0,75302.0,0.0,0.0,362406.0,287104.0,ES,2026-01,True
2026-06-13,E9164,Vagão hopper aberto com descarga automática HNT com capacidade de 63 m³ - bitola larga,11611716379.0,183852.0,185081.0,0.0,96764.0,0.0,0.0,465697.0,368933.0,ES,2026-01,True
2026-06-13,E9167,Equipamento para carga e descarga de TLS de até 250 m - 90 kW,28163987588.0,450624.0,451807.0,0.0,56328.0,581062.0,458935.0,2505708.0,1361366.0,ES,2026-01,True
